index;Rental_state;Start;End;Revenue;Distance;duration_minute;revenue_minute;revenue_km;car_id;accum_distance;battery_left;Running_revenue;Running_Minutes;minutes_until_breakeven;;
58734;RED;23/08/2017 22:18:56;23/08/2017 22:36:09;3,35;8;17,20955;0,194659361;0,41875;2;8;96;;;-540;;
69886;RED;24/08/2017 08:55:30;24/08/2017 09:17:03;3,94;3;21,5558;0,182781432;1,313333333;2;11;94,5;;;-540;;
47083;RED;24/08/2017 09:17:17;24/08/2017 09:39:14;4,35;6;21,95668333;0,198117354;0,725;2;17;91,5;;;-540;;
5806;RED;24/08/2017 10:50:13;24/08/2017 11:26:40;6,63;7;36,44761667;0,181904898;0,947142857;2;24;88;;;-540;;
77343;RED;24/08/2017 13:15:07;24/08/2017 13:36:05;4,07;7;20,96925;0,194093732;0,581428571;2;31;84,5;;;-540;;
24970;RED;24/08/2017 13:40:23;24/08/2017 13:49:20;2,34;3;8,949316667;0,261472477;0,78;2;34;83;;;-540;;
20534;RED;24/08/2017 16:34:22;24/08/2017 16:46:32;2,62;4;12,1606;0,215449896;0,655;2;38;81;;;-540;;
5245;RED;25/08/2017 07:58:45;25/08/2017 08:31:39;6,66;11;32,88876667;0,202500753;0,605454545;2;49;75,5;;;-540;;
96223;RED;25/08/2017 09:30:28;25/08/2017 09:37:34;1,53;1;7,09485;0,215649379;1,53;2;50;75;;;-540;;
11029;RED;25/08/2017 13:28:28;25/08/2017 14:00:35;7;4;32,11478333;0,217968153;1,75;2;54;73;;;-540;;
18910;RED;25/08/2017 14:01:13;25/08/2017 14:13:25;2,42;4;12,21141667;0,198175205;0,605;2;58;71;;;-540;;
16925;RED;25/08/2017 17:11:37;25/08/2017 17:31:10;5,21;4;19,55286667;0,266457092;1,3025;2;62;69;;;-540;;
57297;RED;25/08/2017 17:32:21;25/08/2017 17:43:29;2,87;5;11,13235;0,257807202;0,574;2;67;66,5;;;-540;;
40168;RED;25/08/2017 17:46:17;25/08/2017 18:46:36;9,91;3;60,32446667;0,164278286;3,303333333;2;70;65;;;-540;;
64426;RED;25/08/2017 18:46:43;25/08/2017 19:05:59;3,75;6;19,26295;0,194674232;0,625;2;76;62;;;-540;;
47473;RED;25/08/2017 19:10:22;25/08/2017 19:23:22;2,34;5;13,00046667;0,179993539;0,468;2;81;59,5;;;-540;;
60399;RED;25/08/2017 19:43:50;25/08/2017 20:05:21;4,44;8;21,52403333;0,206281041;0,555;2;89;55,5;;;-540;;
62057;RED;25/08/2017 20:35:56;25/08/2017 20:42:22;1,41;2;6,44045;0,218928802;0,705;2;91;54,5;;;-540;;
70287;RED;25/08/2017 22:38:26;25/08/2017 22:43:09;1,01;2;4,70605;0,214617354;0,505;2;93;53,5;;;-540;;
51240;RED;26/08/2017 09:23:22;26/08/2017 09:50:31;5,45;12;27,14765;0,200754025;0,454166667;2;105;47,5;;;-540;;
22294;RED;26/08/2017 10:07:01;26/08/2017 10:22:42;2,65;2;15,6827;0,168976005;1,325;2;107;46,5;;;-540;;
428;RED;26/08/2017 10:23:50;26/08/2017 10:36:23;2,62;5;12,54596667;0,208832055;0,524;2;112;44;;;-540;;
47978;RED;26/08/2017 12:00:26;26/08/2017 12:14:20;3,65;2;13,89421667;0,262699229;1,825;2;114;43;;;-540;;
85023;RED;26/08/2017 12:15:18;26/08/2017 12:44:33;7,55;17;29,25198333;0,258102157;0,444117647;2;131;34,5;;;-540;;
97042;RED;26/08/2017 13:29:13;26/08/2017 13:57:20;7,29;9;28,11858333;0,259259149;0,81;2;140;30;;;-540;;
66941;RED;27/08/2017 16:11:45;27/08/2017 16:34:54;4,64;11;23,1585;0,2003584;0,421818182;2;151;24,5;;;-540;;
83410;RED;27/08/2017 16:48:54;27/08/2017 16:58:25;2,86;2;9,5262;0,300224644;1,43;2;153;23,5;;;-540;;
57295;RED;27/08/2017 19:06:59;27/08/2017 19:21:10;3,65;7;14,18983333;0,257226418;0,521428571;2;0;100;;;-540;;
15968;RED;28/08/2017 13:53:06;28/08/2017 14:03:17;2,61;3;10,19471667;0,256014962;0,87;2;3;98,5;;;-540;;
45794;RED;28/08/2017 15:33:32;28/08/2017 15:45:27;3,43;4;11,92795;0,287559891;0,8575;2;7;96,5;;;-540;;
6367;RED;28/08/2017 16:10:04;28/08/2017 16:29:02;3,75;7;18,95308333;0,197856989;0,535714286;2;14;93;;;-540;;
4225;RED;28/08/2017 21:30:18;28/08/2017 21:50:01;4,03;9;19,72603333;0,20429855;0,447777778;2;23;88,5;;;-540;;
93;RED;28/08/2017 22:20:43;28/08/2017 22:42:18;4,44;7;21,58663333;0,205682838;0,634285714;2;30;85;;;-540;;
76888;RED;28/08/2017 22:42:45;28/08/2017 22:51:44;1,82;4;8,9883;0,202485453;0,455;2;34;83;;;-540;;
47308;RED;29/08/2017 12:37:02;29/08/2017 12:44:02;1,41;1;7,000733333;0,201407472;1,41;2;35;82,5;;;-540;;
40785;RED;29/08/2017 17:15:29;29/08/2017 17:39:56;4,84;11;24,45398333;0,197922765;0,44;2;46;77;;;-540;;
17736;RED;29/08/2017 17:50:34;29/08/2017 19:31:15;20,06;20;100,6832;0,199238801;1,003;2;66;67;;;-540;;
67009;RED;30/08/2017 07:34:01;30/08/2017 07:43:10;2,61;2;9,159166667;0,284960422;1,305;2;68;66;;;-540;;
60281;RED;30/08/2017 07:54:34;30/08/2017 07:59:54;1,3;1;5,3331;0,243760665;1,3;2;69;65,5;;;-540;;
78506;RED;30/08/2017 08:04:14;30/08/2017 08:26:57;4,64;6;22,71201667;0,204297138;0,773333333;2;75;62,5;;;-540;;
42137;RED;30/08/2017 09:11:58;30/08/2017 09:23:00;2,22;3;11,03026667;0,2012644;0,74;2;78;61;;;-540;;
6046;RED;30/08/2017 09:25:15;30/08/2017 09:39:20;2,82;6;14,07681667;0,200329383;0,47;2;84;58;;;-540;;
37471;RED;30/08/2017 16:48:03;30/08/2017 17:50:45;11,79;12;62,70411667;0,188025932;0,9825;2;96;52;;;-540;;
48086;RED;30/08/2017 17:50:59;30/08/2017 18:17:27;5,45;6;26,45588333;0,206003328;0,908333333;2;102;49;;;-540;;
48821;RED;30/08/2017 18:17:39;30/08/2017 18:22:40;1,43;1;5,003816667;0,285781853;1,43;2;103;48,5;;;-540;;
47807;RED;31/08/2017 08:15:18;31/08/2017 08:59:31;8,37;9;44,21501667;0,189302202;0,93;2;112;44;;;-540;;
15241;RED;31/08/2017 09:22:29;31/08/2017 10:09:35;9,07;10;47,09903333;0,192572954;0,907;2;122;39;;;-540;;
46087;RED;31/08/2017 13:33:09;31/08/2017 13:49:09;4,17;3;16,005;0,26054358;1,39;2;125;37,5;;;-540;;
99871;RED;31/08/2017 13:49:18;31/08/2017 14:10:01;5,47;7;20,72013333;0,26399444;0,781428571;2;132;34;;;-540;;
57236;RED;31/08/2017 14:11:07;31/08/2017 14:30:52;4,03;7;19,75603333;0,203988317;0,575714286;2;139;30,5;;;-540;;
94013;RED;31/08/2017 16:10:34;31/08/2017 16:59:00;12,2;16;48,4225;0,251948991;0,7625;2;155;22,5;;;-540;;
72985;RED;31/08/2017 18:12:04;31/08/2017 18:33:16;6;8;21,1997;0,283022873;0,75;2;0;100;;;-540;;
79451;RED;01/09/2017 08:20:03;01/09/2017 08:27:53;1,41;2;7,831316667;0,180046352;0,705;2;2;99;;;-540;;
87878;RED;01/09/2017 10:24:57;01/09/2017 10:51:25;6,47;7;26,48073333;0,244328581;0,924285714;2;9;95,5;;;-540;;
59159;RED;01/09/2017 13:03:49;01/09/2017 13:33:58;7,82;10;30,1491;0,25937756;0,782;2;19;90,5;;;-540;;
1924;RED;01/09/2017 13:34:53;01/09/2017 13:46:40;3,13;4;11,78463333;0,265600118;0,7825;2;23;88,5;;;-540;;
92587;RED;01/09/2017 13:50:58;01/09/2017 16:13:48;24,52;12;142,8265167;0,171676805;2,043333333;2;35;82,5;;;-540;;
32473;RED;01/09/2017 17:37:22;01/09/2017 17:52:27;3,14;3;15,09428333;0,208025776;1,046666667;2;38;81;;;-540;;
34078;RED;01/09/2017 17:55:42;01/09/2017 18:16:37;5,62;6;20,90715;0,268807561;0,936666667;2;44;78;;;-540;;
53355;RED;01/09/2017 18:17:46;01/09/2017 18:46:35;7,55;12;28,82578333;0,261918294;0,629166667;2;56;72;;;-540;;
54408;RED;01/09/2017 18:58:34;01/09/2017 19:31:42;9,43;10;33,14071667;0,284544239;0,943;2;66;67;;;-540;;
37027;RED;01/09/2017 20:13:30;01/09/2017 20:23:58;2,22;4;10,47623333;0,211908224;0,555;2;70;65;;;-540;;
33621;RED;01/09/2017 20:24:19;01/09/2017 20:29:14;1,01;1;4,9207;0,20525535;1,01;2;71;64,5;;;-540;;
39595;RED;01/09/2017 20:29:29;01/09/2017 20:58:26;7,55;20;28,96353333;0,260672616;0,3775;2;91;54,5;;;-540;;
26844;RED;01/09/2017 21:37:57;01/09/2017 21:54:43;3,43;7;16,7642;0,204602665;0,49;2;98;51;;;-540;;
4265;RED;02/09/2017 00:04:59;02/09/2017 00:15:26;2,87;4;10,46378333;0,27427938;0,7175;2;102;49;;;-540;;
30878;RED;02/09/2017 00:17:04;02/09/2017 00:28:52;2,42;3;11,81106667;0,204892587;0,806666667;2;105;47,5;;;-540;;
70290;RED;02/09/2017 00:33:38;02/09/2017 01:06:04;7,76;9;32,44548333;0,239170424;0,862222222;2;114;43;;;-540;;
34689;RED;02/09/2017 10:22:32;02/09/2017 10:33:20;2,22;3;10,80543333;0,205452195;0,74;2;117;41,5;;;-540;;
39465;RED;02/09/2017 10:35:39;02/09/2017 10:53:42;3,63;7;18,0368;0,201255212;0,518571429;2;124;38;;;-540;;
74480;RED;02/09/2017 11:06:52;02/09/2017 11:35:45;5,85;12;28,88208333;0,202547716;0,4875;2;136;32;;;-540;;
7281;RED;02/09/2017 15:29:47;02/09/2017 15:39:10;1,82;3;9,37735;0,194084683;0,606666667;2;139;30,5;;;-540;;
99166;RED;02/09/2017 15:43:23;02/09/2017 16:49:11;15,08;17;65,80161667;0,229173701;0,887058824;2;156;22;;;-540;;
61225;RED;02/09/2017 18:16:31;02/09/2017 18:21:39;1,01;1;5,135516667;0,196669598;1,01;2;157;21,5;;;-540;;
70566;RED;02/09/2017 18:22:35;02/09/2017 19:17:45;11,6;8;55,16685;0,210271205;1,45;2;0;100;;;-540;;
31951;RED;03/09/2017 04:28:39;03/09/2017 04:45:02;3,43;8;16,39255;0,209241393;0,42875;2;8;96;;;-540;;
34750;RED;03/09/2017 05:54:27;03/09/2017 06:15:48;5,17;8;21,35016667;0,242152676;0,64625;2;16;92;;;-540;;
17210;RED;03/09/2017 07:19:48;03/09/2017 07:40:22;4,24;17;20,57426667;0,206082679;0,249411765;2;33;83,5;;;-540;;
17136;RED;03/09/2017 07:43:42;03/09/2017 08:35:23;10,12;5;51,67436667;0,195841781;2,024;2;38;81;;;-540;;
37850;RED;03/09/2017 13:29:08;03/09/2017 13:54:28;5,04;17;25,32566667;0,199007594;0,296470588;2;55;72,5;;;-540;;
5216;RED;03/09/2017 13:56:07;03/09/2017 14:11:07;3,03;5;14,99395;0,202081506;0,606;2;60;70;;;-540;;
31126;RED;03/09/2017 14:17:48;03/09/2017 14:47:19;5,85;12;29,52478333;0,198138626;0,4875;2;72;64;;;-540;;
5424;RED;03/09/2017 15:11:13;03/09/2017 15:25:36;2,86;4;14,38563333;0,19880946;0,715;2;76;62;;;-540;;
94397;RED;03/09/2017 15:26:40;03/09/2017 15:51:18;4,84;11;24,6304;0,196505132;0,44;2;87;56,5;;;-540;;
92264;RED;03/09/2017 15:58:25;03/09/2017 16:23:20;7,14;11;24,92295;0,28648294;0,649090909;2;98;51;;;-540;;
85185;RED;03/09/2017 18:42:10;03/09/2017 19:21:42;7,87;12;39,54228333;0,199027455;0,655833333;2;110;45;;;-540;;
16398;RED;03/09/2017 19:49:31;03/09/2017 19:49:41;0;0;0,1741;0;0;2;110;45;;;-540;;
36021;RED;04/09/2017 09:12:00;04/09/2017 09:23:44;2,42;2;11,72185;0,206452053;1,21;2;112;44;;;-540;;
45349;RED;04/09/2017 12:36:39;04/09/2017 12:55:08;3,71;4;18,48478333;0,200705625;0,9275;2;116;42;;;-540;;
76756;RED;04/09/2017 15:24:40;04/09/2017 15:30:28;1,13;1;5,79815;0,194889749;1,13;2;117;41,5;;;-540;;
52118;RED;04/09/2017 15:36:07;04/09/2017 15:46:37;2,22;2;10,50376667;0,211352753;1,11;2;119;40,5;;;-540;;
7549;RED;04/09/2017 15:49:04;04/09/2017 16:02:43;2,82;3;13,64485;0,206671382;0,94;2;122;39;;;-540;;
44134;RED;05/09/2017 15:39:54;05/09/2017 15:49:43;2,02;3;9,81285;0,20585253;0,673333333;2;125;37,5;;;-540;;
58629;RED;05/09/2017 15:56:04;05/09/2017 16:11:52;3,23;4;15,80821667;0,204324123;0,8075;2;129;35,5;;;-540;;
24368;RED;05/09/2017 16:12:25;05/09/2017 16:30:40;4,69;6;18,24525;0,257053206;0,781666667;2;135;32,5;;;-540;;
21870;RED;05/09/2017 22:32:12;05/09/2017 23:06:30;7,06;21;34,29123333;0,205883525;0,336190476;2;156;22;;;-540;;
13756;RED;06/09/2017 00:54:04;06/09/2017 01:19:07;5,04;11;25,04571667;0,201232014;0,458181818;2;0;100;;;-540;;
21943;RED;06/09/2017 10:26:40;06/09/2017 12:25:38;19,8;4;118,9610333;0,166441056;4,95;2;4;98;;;-540;;
66956;RED;06/09/2017 12:28:32;06/09/2017 12:43:10;3,91;3;14,62371667;0,267373889;1,303333333;2;7;96,5;;;-540;;
45401;RED;06/09/2017 19:40:59;06/09/2017 19:51:47;2,02;3;10,7891;0,187225997;0,673333333;2;10;95;;;-540;;
96680;RED;07/09/2017 08:23:43;07/09/2017 08:30:45;1,41;1;7,0372;0,200363781;1,41;2;11;94,5;;;-540;;
55559;RED;07/09/2017 14:02:56;07/09/2017 14:27:36;5,04;5;24,66891667;0,204305688;1,008;2;16;92;;;-540;;
19290;RED;07/09/2017 14:55:47;07/09/2017 15:20:34;6,31;7;24,78256667;0,254614467;0,901428571;2;23;88,5;;;-540;;
66081;RED;07/09/2017 16:33:19;07/09/2017 16:46:11;3,39;2;12,85056667;0,263801596;1,695;2;25;87,5;;;-540;;
66492;RED;07/09/2017 17:46:51;07/09/2017 18:07:45;4,24;5;20,90123333;0,202858842;0,848;2;30;85;;;-540;;
67050;RED;07/09/2017 18:07:50;07/09/2017 18:17:51;2,02;4;10,01163333;0,20176528;0,505;2;34;83;;;-540;;
37362;RED;07/09/2017 18:56:08;07/09/2017 19:11:42;3,23;5;15,57263333;0,207415145;0,646;2;39;80,5;;;-540;;
28308;RED;07/09/2017 19:20:54;07/09/2017 19:27:47;1,41;3;6,881483333;0,204897684;0,47;2;42;79;;;-540;;
26918;RED;07/09/2017 19:45:24;07/09/2017 19:56:01;2,22;2;10,61526667;0,209132758;1,11;2;44;78;;;-540;;
41293;RED;07/09/2017 21:00:54;07/09/2017 21:07:53;1,82;2;6,986633333;0,260497426;0,91;2;46;77;;;-540;;
24397;RED;07/09/2017 23:22:22;07/09/2017 23:32:41;2,02;4;10,30935;0,195938638;0,505;2;50;75;;;-540;;
56622;RED;07/09/2017 23:33:24;07/09/2017 23:39:37;1,21;1;6,208533333;0,19489305;1,21;2;51;74,5;;;-540;;
71704;RED;07/09/2017 23:44:38;08/09/2017 00:01:12;3,43;6;16,58178333;0,206853505;0,571666667;2;57;71,5;;;-540;;
34864;RED;08/09/2017 00:05:15;08/09/2017 00:22:06;3,43;7;16,84608333;0,203608158;0,49;2;64;68;;;-540;;
81427;RED;08/09/2017 08:08:23;08/09/2017 08:15:22;1,41;2;6,982933333;0,201920874;0,705;2;66;67;;;-540;;
59272;RED;08/09/2017 12:57:42;08/09/2017 13:23:17;5,04;6;25,59261667;0,196931797;0,84;2;72;64;;;-540;;
60923;RED;08/09/2017 14:54:43;08/09/2017 15:12:08;3,63;6;17,41395;0,208453567;0,605;2;78;61;;;-540;;
84592;RED;08/09/2017 15:13:51;08/09/2017 16:07:41;10,68;14;53,8436;0,198352265;0,762857143;2;92;54;;;-540;;
84547;RED;08/09/2017 16:17:37;08/09/2017 16:25:49;1,61;3;8,19005;0,196579996;0,536666667;2;95;52,5;;;-540;;
71034;RED;08/09/2017 17:34:33;08/09/2017 17:52:36;3,63;5;18,05866667;0,201011518;0,726;2;100;50;;;-540;;
71185;RED;08/09/2017 17:56:13;08/09/2017 18:02:01;1,09;1;5,802566667;0,187847906;1,09;2;101;49,5;;;-540;;
58708;RED;08/09/2017 18:25:34;08/09/2017 18:54:56;8,32;11;29,37063333;0,283276152;0,756363636;2;112;44;;;-540;;
69560;RED;08/09/2017 19:03:44;08/09/2017 19:25:52;4,44;7;22,1481;0,200468663;0,634285714;2;119;40,5;;;-540;;
56963;RED;08/09/2017 21:14:43;08/09/2017 21:35:01;4,03;7;20,29053333;0,198614789;0,575714286;2;126;37;;;-540;;
95403;RED;09/09/2017 07:12:09;09/09/2017 07:27:49;3,14;4;15,66595;0,200434701;0,785;2;130;35;;;-540;;
73410;RED;09/09/2017 08:24:44;09/09/2017 08:33:01;1,61;3;8,274083333;0,194583489;0,536666667;2;133;33,5;;;-540;;
58832;RED;09/09/2017 08:35:34;09/09/2017 09:05:05;6,05;14;29,52288333;0,204925784;0,432142857;2;147;26,5;;;-540;;
52431;RED;09/09/2017 09:12:13;09/09/2017 09:19:46;2,29;3;7,54595;0,303474049;0,763333333;2;150;25;;;-540;;
33141;RED;09/09/2017 09:34:04;09/09/2017 10:08:45;9,34;12;34,68946667;0,269245996;0,778333333;2;0;100;;;-540;;
33985;RED;09/09/2017 19:17:27;09/09/2017 19:43:05;5,24;13;25,63551667;0,204403916;0,403076923;2;13;93,5;;;-540;;
99905;RED;10/09/2017 03:55:58;10/09/2017 04:26:33;6,25;15;30,583;0,2043619;0,416666667;2;28;86;;;-540;;
65247;RED;10/09/2017 04:27:11;10/09/2017 04:30:26;0,61;1;3,25125;0,187620146;0,61;2;29;85,5;;;-540;;
5169;RED;10/09/2017 13:07:37;10/09/2017 13:17:03;2,02;4;9,441833333;0,213941501;0,505;2;33;83,5;;;-540;;
82243;RED;10/09/2017 13:18:21;10/09/2017 16:56:05;36,83;34;217,7375167;0,169148618;1,083235294;2;67;66,5;;;-540;;
17195;RED;10/09/2017 18:53:33;10/09/2017 19:06:22;2,62;5;12,81766667;0,204405378;0,524;2;72;64;;;-540;;
54763;RED;11/09/2017 05:00:37;11/09/2017 05:12:32;2,42;6;11,92061667;0,203009632;0,403333333;2;78;61;;;-540;;
52865;RED;11/09/2017 05:14:47;11/09/2017 05:18:39;0,81;1;3,863533333;0,20965265;0,81;2;79;60,5;;;-540;;
77685;RED;11/09/2017 08:22:43;11/09/2017 08:43:15;4,03;5;20,53473333;0,196252853;0,806;2;84;58;;;-540;;
17785;RED;11/09/2017 08:49:22;11/09/2017 14:43:49;59,37;38;354,4410167;0,167503187;1,562368421;2;122;39;;;-540;;
71122;RED;11/09/2017 18:37:06;11/09/2017 18:46:06;1,82;2;9,001983333;0,202177668;0,91;2;124;38;;;-540;;
78659;RED;11/09/2017 18:56:29;11/09/2017 19:47:10;8,87;9;50,67675;0,175030956;0,985555556;2;133;33,5;;;-540;;
66573;RED;11/09/2017 20:01:38;11/09/2017 21:10:19;14,55;27;68,69043333;0,21181989;0,538888889;2;0;100;;;-540;;
40718;RED;12/09/2017 11:21:01;12/09/2017 12:17:00;10,12;13;55,99728333;0,180723053;0,778461538;2;13;93,5;;;-540;;
48050;RED;12/09/2017 12:21:16;12/09/2017 12:32:20;2,22;3;11,06985;0,200544723;0,74;2;16;92;;;-540;;
7966;RED;12/09/2017 12:35:41;12/09/2017 17:55:18;68,61;172;319,6186167;0,214662089;0,398895349;2;0;100;;;-540;;
68823;RED;13/09/2017 03:07:51;13/09/2017 03:23:05;3,28;5;15,23171667;0,21534014;0,656;2;5;97,5;;;-540;;
66215;RED;13/09/2017 08:15:24;13/09/2017 08:30:51;3,5;5;15,45715;0,226432428;0,7;2;10;95;;;-540;;
80658;RED;13/09/2017 16:26:11;13/09/2017 16:38:33;3,71;3;12,3717;0,299877947;1,236666667;2;13;93,5;;;-540;;
8798;RED;13/09/2017 16:40:27;13/09/2017 16:56:16;3,71;4;15,82958333;0,234371298;0,9275;2;17;91,5;;;-540;;
1826;RED;13/09/2017 17:05:09;13/09/2017 17:22:26;4,69;6;17,28636667;0,271312074;0,781666667;2;23;88,5;;;-540;;
41363;RED;13/09/2017 17:23:39;13/09/2017 17:58:20;9,12;18;34,68621667;0,262928646;0,506666667;2;41;79,5;;;-540;;
74531;RED;13/09/2017 18:04:22;13/09/2017 18:27:08;6,25;7;22,7694;0,274491203;0,892857143;2;48;76;;;-540;;
1733;RED;13/09/2017 18:32:27;13/09/2017 18:42:23;2,61;2;9,928683333;0,262874735;1,305;2;50;75;;;-540;;
34083;RED;13/09/2017 18:50:24;13/09/2017 19:04:32;3,28;4;14,1264;0,232189376;0,82;2;54;73;;;-540;;
71852;RED;13/09/2017 20:11:08;13/09/2017 20:23:20;3,39;5;12,19926667;0,277885556;0,678;2;59;70,5;;;-540;;
17025;RED;13/09/2017 23:14:23;13/09/2017 23:25:54;3,13;4;11,51598333;0,271796156;0,7825;2;63;68,5;;;-540;;
10227;RED;13/09/2017 23:28:28;13/09/2017 23:38:00;2,18;1;9,5345;0,228643348;2,18;2;64;68;;;-540;;
19939;RED;13/09/2017 23:44:48;13/09/2017 23:53:33;2,34;4;8,738533333;0,26777949;0,585;2;68;66;;;-540;;
77516;RED;14/09/2017 05:49:47;14/09/2017 05:52:39;0,87;0;2,87355;0,302761393;inf;2;68;66;;;-540;;
40504;RED;14/09/2017 10:26:03;14/09/2017 10:33:14;1,75;2;7,178916667;0,243769371;0,875;2;70;65;;;-540;;
79268;RED;14/09/2017 11:26:58;14/09/2017 12:57:19;23,71;8;90,35916667;0,262397285;2,96375;2;78;61;;;-540;;
52227;RED;14/09/2017 17:27:07;14/09/2017 17:48:57;5,73;6;21,83983333;0,26236464;0,955;2;84;58;;;-540;;
71445;RED;14/09/2017 17:56:41;14/09/2017 18:20:44;6,25;9;24,04845;0,25989201;0,694444444;2;93;53,5;;;-540;;
54806;RED;14/09/2017 18:21:32;14/09/2017 18:48:16;7,71;8;26,72301667;0,288515331;0,96375;2;101;49,5;;;-540;;
15725;RED;14/09/2017 21:03:36;14/09/2017 21:19:54;3,71;4;16,29728333;0,227645303;0,9275;2;105;47,5;;;-540;;
25279;RED;15/09/2017 12:22:54;15/09/2017 12:57:33;7,65;18;34,64428333;0,220815652;0,425;2;123;38,5;;;-540;;
19326;RED;15/09/2017 13:01:07;15/09/2017 18:26:14;93,14;30;325,1206667;0,286478251;3,104666667;2;153;23,5;;;-540;;
66732;RED;15/09/2017 18:47:28;15/09/2017 19:54:46;17,71;28;67,29426667;0,263172494;0,6325;2;0;100;;;-540;;
46555;RED;16/09/2017 08:44:13;16/09/2017 08:54:15;2,4;3;10,03301667;0,239210208;0,8;2;3;98,5;;;-540;;
87108;RED;16/09/2017 09:00:20;16/09/2017 09:11:03;2,87;5;10,70741667;0,268038509;0,574;2;8;96;;;-540;;
49766;RED;16/09/2017 09:35:43;16/09/2017 10:39:50;0;12;64,10933333;0;0;2;20;90;;;-540;;
72482;RED;16/09/2017 10:40:43;16/09/2017 11:02:19;4,81;11;21,60843333;0,222598276;0,437272727;2;31;84,5;;;-540;;
67496;RED;16/09/2017 11:28:29;16/09/2017 11:43:40;3,28;6;15,1758;0,216133581;0,546666667;2;37;81,5;;;-540;;
13918;RED;16/09/2017 11:43:54;16/09/2017 12:00:32;3,71;11;16,63065;0,22308208;0,337272727;2;48;76;;;-540;;
86210;RED;16/09/2017 12:14:59;16/09/2017 13:00:24;10,05;4;45,41915;0,221272305;2,5125;2;52;74;;;-540;;
99015;RED;16/09/2017 16:22:56;16/09/2017 16:35:31;2,84;6;12,58885;0,22559646;0,473333333;2;58;71;;;-540;;
92425;RED;16/09/2017 16:36:59;16/09/2017 16:46:51;2,61;4;9,857733333;0,264766748;0,6525;2;62;69;;;-540;;
58913;RED;16/09/2017 20:18:34;16/09/2017 20:37:03;4,15;4;18,49266667;0,224413281;1,0375;2;66;67;;;-540;;
63164;RED;16/09/2017 20:38:10;16/09/2017 21:10:16;8,6;15;32,10678333;0,26785617;0,573333333;2;81;59,5;;;-540;;
62416;RED;16/09/2017 21:17:29;16/09/2017 21:35:44;3,93;3;18,25131667;0,215326931;1,31;2;84;58;;;-540;;
25974;RED;16/09/2017 21:55:10;16/09/2017 22:19:42;5,46;12;24,52413333;0,222637837;0,455;2;96;52;;;-540;;
84305;RED;17/09/2017 07:53:57;17/09/2017 08:13:56;5,47;20;19,97255;0,273875895;0,2735;2;116;42;;;-540;;
42704;RED;17/09/2017 13:35:47;17/09/2017 13:46:27;2,4;3;10,6605;0,225130153;0,8;2;119;40,5;;;-540;;
24620;RED;17/09/2017 13:52:20;17/09/2017 14:09:51;4,69;6;17,52798333;0,267572139;0,781666667;2;125;37,5;;;-540;;
16493;RED;17/09/2017 14:20:43;17/09/2017 15:03:18;11,2;10;42,5836;0,263012052;1,12;2;135;32,5;;;-540;;
62417;RED;17/09/2017 15:04:08;17/09/2017 15:25:33;4,81;4;21,41911667;0,22456575;1,2025;2;139;30,5;;;-540;;
64562;RED;17/09/2017 15:27:36;17/09/2017 15:43:00;4,57;7;15,39101667;0,296926454;0,652857143;2;146;27;;;-540;;
322;RED;17/09/2017 17:34:48;17/09/2017 17:51:12;3,71;7;16,39945;0,226227099;0,53;2;153;23,5;;;-540;;
30198;RED;17/09/2017 17:53:34;17/09/2017 17:59:29;1,53;2;5,914366667;0,258692111;0,765;2;155;22,5;;;-540;;
26431;RED;17/09/2017 17:59:41;17/09/2017 18:06:20;1,53;3;6,651233333;0,230032525;0,51;2;158;21;;;-540;;
5877;RED;17/09/2017 18:09:43;17/09/2017 18:22:25;2,84;5;12,68856667;0,223823547;0,568;2;0;100;;;-540;;
38584;RED;18/09/2017 03:49:34;18/09/2017 03:59:33;2,61;5;9,983666667;0,261426997;0,522;2;5;97,5;;;-540;;
47419;RED;18/09/2017 19:58:59;18/09/2017 20:10:19;2,62;3;11,3356;0,231130245;0,873333333;2;8;96;;;-540;;
28883;RED;19/09/2017 00:40:56;19/09/2017 01:03:41;5,24;12;22,73791667;0,230452072;0,436666667;2;20;90;;;-540;;
3872;RED;19/09/2017 02:22:30;19/09/2017 02:33:20;2,4;3;10,8358;0,22148803;0,8;2;23;88,5;;;-540;;
34868;RED;20/09/2017 06:40:09;20/09/2017 06:52:44;3,71;7;12,58308333;0,294840295;0,53;2;30;85;;;-540;;
45271;RED;20/09/2017 06:55:40;20/09/2017 07:11:43;4,57;6;16,05595;0,284629686;0,761666667;2;36;82;;;-540;;
78259;RED;20/09/2017 07:16:26;20/09/2017 07:30:24;4;4;13,96166667;0,286498747;1;2;40;80;;;-540;;
51941;RED;20/09/2017 09:19:42;20/09/2017 09:45:01;5,68;11;25,315;0,224372901;0,516363636;2;51;74,5;;;-540;;
31890;RED;20/09/2017 09:51:51;20/09/2017 10:19:10;6,12;4;27,32033333;0,22400898;1,53;2;55;72,5;;;-540;;
80556;RED;20/09/2017 15:52:14;20/09/2017 16:15:41;5,24;6;23,44643333;0,22348815;0,873333333;2;61;69,5;;;-540;;
95096;RED;20/09/2017 16:17:28;20/09/2017 16:43:57;5,9;8;26,48275;0,222786531;0,7375;2;69;65,5;;;-540;;
94779;RED;20/09/2017 22:18:32;20/09/2017 22:34:37;4,17;7;16,08483333;0,259250433;0,595714286;2;76;62;;;-540;;
