Rental_state,Start,End,Revenue,Distance
RED,2017-02-09 08:55:57.4330000,2017-02-09 09:11:07.0190000,4.17,5
RED,2017-01-01 06:53:25.9270000,2017-01-01 07:06:15.6110000,2.62,8
GREEN,2017-07-16 15:02:25.3750000,2017-07-16 15:22:18.4530000,0.0,0
GREEN,2017-06-16 18:39:59.0900000,2017-06-16 18:51:10.0900000,0.0,0
GREEN,2017-03-24 10:24:49.7350000,2017-03-24 10:48:50.4660000,0.0,0
RED,2017-01-08 21:18:49.5730000,2017-01-08 21:34:53.8430000,3.23,8
GREEN,2017-10-12 11:36:09.4790000,2017-10-12 13:20:34.8530000,0.0,0
RED,2017-12-01 12:24:31.1320000,2017-12-01 12:35:20.5500000,2.87,5
RED,2017-12-27 04:53:57.5480000,2017-12-27 05:07:11.6040000,3.06,5
RED,2017-06-20 12:24:45.1400000,2017-06-20 12:36:51.0700000,3.13,4
GREEN,2017-03-11 12:00:25.4160000,2017-03-11 15:08:36.0040000,0.0,0
RED,2017-04-29 12:15:11.4050000,2017-04-29 12:33:24.8950000,3.63,5
RED,2017-03-30 08:07:20.5040000,2017-03-30 08:25:07.4350000,3.63,6
RED,2017-08-13 11:21:07.5650000,2017-08-13 11:23:31.7860000,0.4,1
RED,2017-12-08 13:08:57.4590000,2017-12-08 13:11:52.9300000,0.78,0
RED,2017-10-17 12:22:21.5210000,2017-10-17 12:39:12.6380000,3.93,6
GREEN,2017-05-11 10:42:15.5240000,2017-05-11 14:09:23.8030000,0.0,0
GREEN,2017-06-29 14:20:00.0990000,2017-06-29 15:16:49.7600000,0.0,0
GREEN,2017-12-27 13:43:42.8110000,2017-12-27 14:13:55.1850000,0.0,0
GREEN,2017-01-04 05:48:29.2760000,2017-01-04 06:08:28.3430000,0.0,0
GREEN,2017-08-16 05:47:44.7970000,2017-08-16 06:41:48.8440000,0.0,0
GREEN,2017-11-12 17:01:54.8400000,2017-11-12 17:10:52.4870000,0.0,0
GREEN,2017-01-10 20:00:37.6400000,2017-01-10 20:04:03.8830000,0.0,0
GREEN,2017-10-14 19:59:01.4370000,2017-10-14 20:31:45.1290000,0.0,0
GREEN,2017-03-10 09:21:24.7380000,2017-03-10 12:30:33.0300000,0.0,0
RED,2017-10-21 05:37:35.8730000,2017-10-21 05:48:28.7300000,2.62,7
RED,2017-02-07 14:47:26.6860000,2017-02-07 15:14:26.4150000,5.15,6
GREEN,2017-10-28 10:23:51.6130000,2017-10-28 10:38:56.8420000,0.0,0
GREEN,2017-10-18 10:43:18.8770000,2017-10-18 11:43:51.9930000,0.0,0
GREEN,2017-11-28 15:03:10.4030000,2017-11-28 15:03:44.7640000,0.0,0
GREEN,2017-06-16 20:33:45.4410000,2017-06-16 20:48:20.4120000,0.0,0
GREEN,2017-09-29 08:25:06.3620000,2017-09-29 14:21:58.2830000,0.0,0
GREEN,2017-06-21 17:12:01.2220000,2017-06-21 17:20:04.2480000,0.0,0
RED,2017-08-19 21:58:15.5460000,2017-08-19 22:10:03.3100000,3.13,4
GREEN,2017-06-15 00:59:54.8240000,2017-06-15 05:06:57.6080000,0.0,0
GREEN,2017-02-23 08:41:16.3750000,2017-02-23 15:28:15.7510000,0.0,0
GREEN,2017-06-10 20:03:17.4970000,2017-06-10 20:09:41.4930000,0.0,0
RED,2017-06-17 16:49:43.6220000,2017-06-17 17:09:14.7480000,3.95,6
GREEN,2017-03-26 06:16:29.1060000,2017-03-26 08:12:27.5300000,0.0,0
GREEN,2017-02-26 16:09:02.4290000,2017-02-26 16:28:24.8110000,0.0,0
RED,2017-08-03 17:52:18.9260000,2017-08-03 18:04:20.2610000,2.42,3
RED,2017-09-29 20:43:04.8460000,2017-09-29 21:06:23.7750000,5.24,10
GREEN,2017-05-25 19:33:06.4120000,2017-05-25 23:38:13.9420000,0.0,0
GREEN,2017-04-28 06:57:19.2440000,2017-04-28 09:55:29.6090000,0.0,0
RED,2017-05-26 12:55:26.6320000,2017-05-26 12:58:13.7890000,0.48,0
RED,2017-08-19 00:06:41.3470000,2017-08-19 00:18:51.7250000,2.42,7
RED,2017-09-30 03:33:13.0240000,2017-09-30 03:57:10.6260000,6.25,12
GREEN,2017-08-25 13:53:03.5510000,2017-08-25 14:38:21.7150000,0.0,0
GREEN,2017-02-04 13:18:45.3190000,2017-02-04 13:32:02.5810000,0.0,0
RED,2017-06-14 09:48:01.1270000,2017-06-14 10:00:12.4970000,3.18,3
GREEN,2017-07-22 05:55:55.4730000,2017-07-22 06:05:34.6320000,0.0,0
RED,2017-03-12 21:54:19.4660000,2017-03-12 22:10:48.1980000,3.05,3
GREEN,2017-08-02 15:56:06.0640000,2017-08-02 16:02:31.5740000,0.0,0
GREEN,2017-05-17 09:47:19.4530000,2017-05-17 10:52:29.7160000,0.0,0
GREEN,2017-10-06 18:07:11.1700000,2017-10-06 18:08:33.3010000,0.0,0
GREEN,2017-06-15 09:20:10.0440000,2017-06-15 09:22:18.2730000,0.0,0
GREEN,2017-12-05 21:18:55.4920000,2017-12-05 21:18:59.0390000,0.0,0
GREEN,2017-08-02 09:12:39.6540000,2017-08-02 09:19:15.3690000,0.0,0
GREEN,2017-07-16 18:36:15.8900000,2017-07-16 18:37:10.5070000,0.0,0
GREEN,2017-10-30 18:52:07.5410000,2017-10-30 18:59:00.1060000,0.0,0
GREEN,2017-04-04 20:19:07.0840000,2017-04-04 20:38:01.0170000,0.0,0
GREEN,2017-01-02 22:22:52.0590000,2017-01-02 22:47:04.0540000,0.0,0
GREEN,2017-05-02 05:19:31.4000000,2017-05-02 06:46:21.1090000,0.0,0
RED,2017-07-28 19:19:05.4460000,2017-07-28 19:39:11.7460000,3.87,6
RED,2017-03-28 22:28:48.6660000,2017-03-28 22:50:04.8810000,4.15,14
RED,2017-07-28 21:45:42.1530000,2017-07-28 22:02:35.6350000,3.43,5
GREEN,2017-01-31 21:27:10.0170000,2017-01-31 21:31:52.5650000,0.0,0
GREEN,2017-07-09 12:10:10.0260000,2017-07-09 19:09:21.0890000,0.0,0
RED,2017-07-16 02:11:34.5580000,2017-07-16 02:34:46.9380000,4.76,10
GREEN,2017-12-03 17:11:58.0900000,2017-12-03 22:59:10.1590000,0.0,0
RED,2017-01-07 19:55:09.0220000,2017-01-07 20:11:08.0690000,3.23,7
GREEN,2017-07-17 21:54:41.3240000,2017-07-18 03:44:24.4240000,0.0,0
RED,2017-06-29 11:11:54.2550000,2017-06-29 11:31:37.4980000,5.21,6
GREEN,2017-02-07 05:42:56.9160000,2017-02-07 07:48:23.6100000,0.0,0
RED,2017-09-05 10:32:41.9550000,2017-09-05 10:44:35.2930000,2.93,3
GREEN,2017-07-04 07:28:00.1270000,2017-07-04 08:00:01.7870000,0.0,0
RED,2017-02-09 19:27:13.4600000,2017-02-09 19:34:36.3230000,1.41,1
RED,2017-03-26 03:48:23.8680000,2017-03-26 04:06:01.8150000,4.69,7
GREEN,2017-09-13 16:22:44.9610000,2017-09-13 16:24:07.0970000,0.0,0
GREEN,2017-02-03 15:07:10.0300000,2017-02-03 15:08:04.4060000,0.0,0
RED,2017-01-11 02:50:29.6920000,2017-01-11 02:58:29.3840000,2.08,4
RED,2017-12-06 18:49:42.6560000,2017-12-06 20:28:20.7970000,21.63,19
GREEN,2017-07-16 10:19:52.5950000,2017-07-16 10:21:27.5080000,0.0,0
RED,2017-03-11 12:14:50.7170000,2017-03-11 12:31:49.6200000,3.43,6
RED,2017-11-13 20:22:45.3610000,2017-11-13 20:28:32.5430000,1.31,1
RED,2017-04-16 17:54:26.9560000,2017-04-16 18:00:56.3810000,1.82,4
GREEN,2017-06-16 08:18:55.4510000,2017-06-16 08:27:13.9190000,0.0,0
GREEN,2017-05-23 22:24:04.9170000,2017-05-23 22:33:39.9260000,0.0,0
RED,2017-11-09 11:48:25.1210000,2017-11-09 11:55:25.0880000,1.75,2
RED,2017-01-11 06:56:24.7250000,2017-01-11 07:06:20.8250000,2.86,4
GREEN,2017-05-18 23:03:10.1490000,2017-05-19 06:46:25.1030000,0.0,0
RED,2017-02-17 15:39:23.4540000,2017-02-17 15:51:16.0420000,2.42,4
GREEN,2017-03-09 21:06:54.9890000,2017-03-09 21:11:47.5920000,0.0,0
GREEN,2017-09-07 10:23:43.4090000,2017-09-07 11:24:04.1040000,0.0,0
RED,2017-12-07 18:51:27.4060000,2017-12-07 19:10:48.1330000,5.71,5
GREEN,2017-07-23 03:50:59.9800000,2017-07-23 11:38:22.5750000,0.0,0
GREEN,2017-09-11 00:18:28.0350000,2017-09-11 05:46:32.5050000,0.0,0
RED,2017-07-24 18:23:13.2970000,2017-07-24 18:43:41.5190000,4.03,6
GREEN,2017-11-26 20:48:04.4810000,2017-11-26 21:52:12.3150000,0.0,0
RED,2017-07-07 18:18:09.8140000,2017-07-07 18:52:24.1830000,8.86,12
RED,2017-07-03 17:04:23.0600000,2017-07-03 17:29:09.4400000,6.31,11
RED,2017-11-16 06:42:04.7860000,2017-11-16 07:02:27.2370000,4.59,20
RED,2017-09-10 06:13:58.1300000,2017-09-10 06:27:53.0620000,2.82,8
RED,2017-02-16 18:50:54.2830000,2017-02-16 19:00:59.3270000,2.02,2
GREEN,2017-01-27 07:07:24.2750000,2017-01-27 08:39:45.2360000,0.0,0
GREEN,2017-11-20 21:46:02.8700000,2017-11-21 00:05:19.0640000,0.0,0
GREEN,2017-03-06 09:46:54.9600000,2017-03-06 16:46:44.2990000,0.0,0
RED,2017-11-25 11:48:55.3920000,2017-11-25 11:59:23.4870000,2.4,3
RED,2017-09-07 17:03:29.8100000,2017-09-07 17:15:25.7980000,2.42,5
RED,2017-07-25 18:48:46.2650000,2017-07-25 18:52:42.7700000,0.81,0
GREEN,2017-11-12 19:19:44.0410000,2017-11-12 19:26:05.3910000,0.0,0
GREEN,2017-04-25 08:26:59.7720000,2017-04-25 08:32:50.0400000,0.0,0
GREEN,2017-09-03 20:35:10.3850000,2017-09-03 22:27:41.3780000,0.0,0
GREEN,2017-07-23 20:04:13.4410000,2017-07-23 20:04:17.0910000,0.0,0
GREEN,2017-09-10 03:12:16.3910000,2017-09-10 03:16:05.7020000,0.0,0
GREEN,2017-12-07 11:39:53.2930000,2017-12-07 11:52:24.7320000,0.0,0
RED,2017-08-07 08:36:43.7720000,2017-08-07 08:55:53.9020000,3.83,7
GREEN,2017-08-03 18:11:00.1550000,2017-08-03 18:11:10.0910000,0.0,0
RED,2017-05-05 14:58:01.9320000,2017-05-05 15:32:01.3300000,5.37,5
GREEN,2017-05-14 12:15:23.8620000,2017-05-14 12:15:28.4450000,0.0,0
RED,2017-03-19 18:14:53.5660000,2017-03-19 18:36:16.7830000,5.78,5
GREEN,2017-02-16 17:53:45.9090000,2017-02-16 18:03:02.3920000,0.0,0
RED,2017-07-12 20:13:10.0730000,2017-07-12 20:28:03.3030000,3.03,7
GREEN,2017-12-22 09:20:14.2250000,2017-12-22 10:44:36.3610000,0.0,0
GREEN,2017-03-07 11:56:10.0310000,2017-03-07 12:31:32.5010000,0.0,0
RED,2017-03-15 04:21:54.8320000,2017-03-15 04:41:42.8590000,4.03,16
GREEN,2017-04-03 15:35:43.5970000,2017-04-03 16:32:20.8070000,0.0,0
RED,2017-01-06 21:51:02.0650000,2017-01-06 22:05:42.2570000,3.03,5
RED,2017-08-24 01:06:40.3680000,2017-08-24 01:13:55.1740000,1.41,3
RED,2017-02-08 11:47:02.6450000,2017-02-08 11:52:52.6870000,1.21,1
GREEN,2017-11-28 14:49:18.5180000,2017-11-28 15:03:29.7330000,0.0,0
GREEN,2017-03-10 01:46:25.6250000,2017-03-10 01:52:57.5330000,0.0,0
GREEN,2017-09-11 18:50:10.5430000,2017-09-11 18:52:37.3500000,0.0,0
RED,2017-06-23 10:31:23.7530000,2017-06-23 10:44:42.3580000,3.39,5
GREEN,2017-01-17 18:22:16.6900000,2017-01-17 18:25:46.9490000,0.0,0
RED,2017-03-04 05:37:43.7500000,2017-03-04 05:46:47.2990000,1.82,3
GREEN,2017-11-04 22:03:10.8260000,2017-11-04 22:49:53.6060000,0.0,0
GREEN,2017-09-08 10:41:55.3420000,2017-09-08 10:54:31.7900000,0.0,0
GREEN,2017-02-12 14:06:44.5570000,2017-02-12 16:23:13.0320000,0.0,0
GREEN,2017-11-10 07:52:19.2760000,2017-11-10 07:52:35.0540000,0.0,0
RED,2017-02-12 18:14:29.4040000,2017-02-12 18:26:57.2310000,2.42,4
GREEN,2017-08-15 08:15:08.0150000,2017-08-15 14:18:57.9220000,0.0,0
RED,2017-03-21 06:16:55.7850000,2017-03-21 06:32:35.5660000,3.14,8
RED,2017-08-08 07:03:34.5730000,2017-08-08 07:17:31.4860000,2.74,4
RED,2017-11-13 09:14:16.6950000,2017-11-13 09:43:48.5200000,6.55,11
GREEN,2017-10-20 14:52:27.7960000,2017-10-20 16:03:29.1300000,0.0,0
GREEN,2017-09-09 19:06:47.3690000,2017-09-09 20:33:34.2030000,0.0,0
RED,2017-12-23 11:37:34.6860000,2017-12-23 11:48:16.7690000,2.4,4
GREEN,2017-01-27 16:22:31.2080000,2017-01-27 16:46:00.7950000,0.0,0
RED,2017-05-02 23:47:37.3930000,2017-05-03 00:10:26.3640000,4.64,13
GREEN,2017-05-26 09:00:00.7510000,2017-05-26 09:11:08.0220000,0.0,0
RED,2017-11-19 00:13:41.3740000,2017-11-19 00:30:17.3880000,3.71,7
RED,2017-08-27 14:00:14.4280000,2017-08-27 14:18:08.2900000,3.63,5
GREEN,2017-05-28 14:48:38.1920000,2017-05-28 16:32:41.1080000,0.0,0
GREEN,2017-12-31 05:44:07.4460000,2017-12-31 07:11:31.4150000,0.0,0
RED,2017-03-10 18:34:50.4320000,2017-03-10 18:59:19.8710000,4.84,11
RED,2017-10-17 18:22:52.8640000,2017-10-17 18:46:48.4770000,5.24,5
GREEN,2017-10-03 11:39:24.3410000,2017-10-03 11:40:31.1800000,0.0,0
RED,2017-05-08 19:50:45.8080000,2017-05-08 19:54:41.8060000,0.81,2
GREEN,2017-09-23 10:44:10.1050000,2017-09-23 11:06:36.0620000,0.0,0
GREEN,2017-03-09 16:37:31.9010000,2017-03-09 21:55:15.6070000,0.0,0
GREEN,2017-07-08 10:45:06.7310000,2017-07-08 13:45:36.0660000,0.0,0
GREEN,2017-07-30 17:43:35.8320000,2017-07-30 18:12:19.7830000,0.0,0
RED,2017-03-31 14:52:51.4150000,2017-03-31 15:15:52.2920000,4.64,8
GREEN,2017-07-11 23:15:50.0920000,2017-07-12 05:22:13.9680000,0.0,0
GREEN,2017-01-26 19:35:24.2400000,2017-01-26 19:38:41.0990000,0.0,0
GREEN,2017-10-31 00:27:45.4240000,2017-10-31 09:28:53.0290000,0.0,0
GREEN,2017-12-13 11:25:06.3810000,2017-12-13 11:45:40.7920000,0.0,0
GREEN,2017-02-02 19:40:53.7070000,2017-02-02 20:33:43.6030000,0.0,0
GREEN,2017-12-16 05:45:42.3850000,2017-12-16 10:38:03.3460000,0.0,0
GREEN,2017-11-23 19:47:55.3160000,2017-11-23 21:21:38.3870000,0.0,0
GREEN,2017-01-11 14:15:40.4810000,2017-01-11 14:19:40.0980000,0.0,0
GREEN,2017-01-13 08:37:10.0270000,2017-01-13 08:52:18.9290000,0.0,0
RED,2017-03-07 15:39:41.3330000,2017-03-07 16:26:05.9200000,9.48,35
GREEN,2017-03-08 14:34:57.9810000,2017-03-08 14:54:26.8960000,0.0,0
GREEN,2017-03-22 10:14:49.6140000,2017-03-22 12:50:26.5320000,0.0,0
GREEN,2017-06-30 23:30:17.1370000,2017-07-01 07:40:09.8300000,0.0,0
RED,2017-12-19 14:23:19.7370000,2017-12-19 14:38:10.0830000,3.28,0
RED,2017-01-25 22:02:09.8730000,2017-01-25 22:10:43.0560000,1.61,4
RED,2017-02-08 09:42:39.2810000,2017-02-08 09:59:09.0770000,3.43,5
RED,2017-10-12 07:04:03.6700000,2017-10-12 07:15:13.2430000,2.62,4
GREEN,2017-09-16 15:58:07.4380000,2017-09-16 15:59:14.8300000,0.0,0
GREEN,2017-07-09 02:31:10.0190000,2017-07-09 03:57:21.4410000,0.0,0
GREEN,2017-06-24 15:27:25.5300000,2017-06-24 22:47:28.5600000,0.0,0
RED,2017-04-22 09:43:46.8630000,2017-04-22 09:57:49.7430000,2.82,6
GREEN,2017-09-15 18:44:50.7220000,2017-09-15 18:45:37.1280000,0.0,0
RED,2017-01-12 18:40:14.1820000,2017-01-12 18:52:55.2430000,2.62,4
RED,2017-03-09 18:07:51.9090000,2017-03-09 18:17:51.5220000,2.02,3
GREEN,2017-02-27 15:09:12.4460000,2017-02-27 15:16:19.5690000,0.0,0
GREEN,2017-05-22 12:21:46.8000000,2017-05-22 13:09:44.7670000,0.0,0
GREEN,2017-11-01 18:27:13.2900000,2017-11-01 18:30:11.0730000,0.0,0
GREEN,2017-11-03 20:08:03.2000000,2017-11-03 20:17:49.5030000,0.0,0
RED,2017-08-11 20:19:07.1320000,2017-08-11 20:40:56.4710000,5.73,8
RED,2017-01-25 19:36:11.0160000,2017-01-25 19:44:21.1850000,1.61,4
GREEN,2017-05-19 00:03:50.0720000,2017-05-19 01:12:42.6860000,0.0,0
GREEN,2017-09-02 11:34:13.7540000,2017-09-02 11:55:47.0130000,0.0,0
RED,2017-06-27 06:43:07.2920000,2017-06-27 06:54:41.6320000,2.42,4
GREEN,2017-08-25 06:36:17.2320000,2017-08-25 07:28:25.3610000,0.0,0
RED,2017-06-15 16:11:44.1230000,2017-06-15 16:27:57.0260000,3.23,3
RED,2017-07-05 16:33:20.8260000,2017-07-05 16:38:08.5320000,1.01,1
RED,2017-06-13 08:09:20.0090000,2017-06-13 08:22:48.8220000,2.62,4
GREEN,2017-10-15 17:30:27.3400000,2017-10-15 19:22:11.8540000,0.0,0
GREEN,2017-06-30 12:49:03.4380000,2017-06-30 13:05:01.1520000,0.0,0
RED,2017-03-15 10:04:48.7410000,2017-03-15 10:16:00.8120000,2.22,4
GREEN,2017-06-02 18:15:05.1690000,2017-06-02 18:59:34.3290000,0.0,0
GREEN,2017-11-19 11:19:52.4610000,2017-11-19 11:56:04.5600000,0.0,0
GREEN,2017-06-29 09:00:50.0210000,2017-06-29 09:01:20.0100000,0.0,0
GREEN,2017-03-11 08:09:33.1420000,2017-03-11 08:46:13.2430000,0.0,0
GREEN,2017-09-23 14:18:26.8040000,2017-09-24 06:24:11.0320000,0.0,0
GREEN,2017-12-07 18:44:26.4290000,2017-12-07 18:56:17.7070000,0.0,0
RED,2017-08-18 18:54:38.3580000,2017-08-18 19:16:13.7300000,4.24,8
RED,2017-06-20 18:37:55.8710000,2017-06-20 18:40:36.9090000,0.61,1
GREEN,2017-04-20 19:21:07.8250000,2017-04-20 19:36:31.6590000,0.0,0
RED,2017-12-06 17:52:21.4770000,2017-12-06 18:28:43.0240000,10.57,8
RED,2017-03-08 17:32:31.6860000,2017-03-08 17:52:26.1480000,4.03,6
GREEN,2017-01-07 19:55:54.6970000,2017-01-07 20:05:30.2710000,0.0,0
GREEN,2017-09-29 09:59:18.6240000,2017-09-29 11:58:43.7040000,0.0,0
GREEN,2017-06-29 17:02:12.1910000,2017-06-29 17:04:05.7020000,0.0,0
GREEN,2017-02-20 17:31:34.4170000,2017-02-20 17:42:12.2050000,0.0,0
GREEN,2017-10-11 18:14:28.0420000,2017-10-11 18:28:47.0810000,0.0,0
GREEN,2017-08-24 17:34:24.9640000,2017-08-24 18:53:01.0980000,0.0,0
RED,2017-04-11 22:10:06.8790000,2017-04-11 22:24:36.9300000,3.03,5
GREEN,2017-06-19 13:43:10.0330000,2017-06-19 13:48:25.8030000,0.0,0
RED,2017-04-08 03:23:29.8490000,2017-04-08 03:48:51.9080000,5.16,12
RED,2017-11-28 23:12:45.6410000,2017-11-28 23:35:55.5270000,6.86,8
GREEN,2017-02-19 10:51:10.0160000,2017-02-19 10:59:45.4730000,0.0,0
RED,2017-07-21 05:10:37.4520000,2017-07-21 05:27:42.3880000,3.43,7
GREEN,2017-04-19 09:31:10.0940000,2017-04-19 09:32:06.9450000,0.0,0
GREEN,2017-02-04 08:55:44.9490000,2017-02-04 09:12:30.8200000,0.0,0
GREEN,2017-06-02 17:21:48.8850000,2017-06-02 18:09:33.1610000,0.0,0
RED,2017-08-22 22:49:26.8180000,2017-08-22 23:09:54.0000000,4.15,8
GREEN,2017-03-12 15:39:02.3140000,2017-03-12 16:55:38.5050000,0.0,0
GREEN,2017-06-11 01:38:10.0450000,2017-06-11 01:40:06.8860000,0.0,0
GREEN,2017-08-14 17:02:43.6240000,2017-08-14 17:04:10.9920000,0.0,0
GREEN,2017-04-11 16:29:57.4560000,2017-04-11 17:50:30.4770000,0.0,0
GREEN,2017-11-22 12:02:30.0220000,2017-11-22 12:13:06.3190000,0.0,0
RED,2017-01-23 09:58:42.5870000,2017-01-23 10:15:31.1700000,3.43,11
RED,2017-09-10 15:21:49.0820000,2017-09-10 15:42:20.7660000,4.15,7
GREEN,2017-09-01 09:15:38.1610000,2017-09-01 13:25:03.1380000,0.0,0
GREEN,2017-08-18 08:54:47.7810000,2017-08-18 23:31:04.8140000,0.0,0
GREEN,2017-06-14 04:27:26.5470000,2017-06-14 07:03:53.9360000,0.0,0
GREEN,2017-05-15 19:09:15.6190000,2017-05-15 19:11:56.7970000,0.0,0
GREEN,2017-05-01 11:46:25.8660000,2017-05-01 11:46:28.2840000,0.0,0
RED,2017-01-20 02:47:07.3520000,2017-01-20 02:58:57.7510000,2.42,6
RED,2017-12-09 09:16:55.2270000,2017-12-09 09:23:29.1090000,1.53,2
RED,2017-04-12 10:22:43.9620000,2017-04-12 10:45:02.6450000,6.03,8
RED,2017-05-16 16:54:17.8450000,2017-05-16 17:04:01.4540000,2.86,4
GREEN,2017-12-04 08:54:07.5820000,2017-12-04 09:03:08.4890000,0.0,0
RED,2017-09-05 22:53:19.9320000,2017-09-05 23:06:28.5500000,2.62,7
GREEN,2017-02-15 13:42:02.0140000,2017-02-15 13:48:45.0620000,0.0,0
GREEN,2017-01-16 16:01:17.4840000,2017-01-16 22:58:47.4120000,0.0,0
RED,2017-08-03 10:56:46.1240000,2017-08-03 11:04:11.3480000,1.61,3
GREEN,2017-01-27 15:39:00.0430000,2017-01-27 16:32:34.0850000,0.0,0
GREEN,2017-08-11 10:18:22.1390000,2017-08-11 10:19:15.9160000,0.0,0
RED,2017-07-13 20:36:19.3280000,2017-07-13 21:04:02.1110000,5.65,17
GREEN,2017-11-04 18:21:42.4270000,2017-11-04 18:23:29.5990000,0.0,0
GREEN,2017-09-29 19:38:17.9650000,2017-09-29 19:48:27.2260000,0.0,0
RED,2017-02-03 20:29:14.9440000,2017-02-03 20:42:52.7370000,2.82,5
GREEN,2017-04-02 18:24:29.5530000,2017-04-02 18:31:43.7570000,0.0,0
GREEN,2017-09-04 17:36:33.4780000,2017-09-04 17:37:53.6850000,0.0,0
GREEN,2017-12-06 20:53:07.3090000,2017-12-06 22:25:49.9880000,0.0,0
RED,2017-06-13 11:07:11.8980000,2017-06-13 11:17:55.2290000,2.22,5
GREEN,2017-12-02 02:04:33.8640000,2017-12-02 03:37:41.0360000,0.0,0
RED,2017-06-03 19:44:21.2530000,2017-06-03 19:54:53.2170000,2.02,4
RED,2017-07-31 08:12:12.1270000,2017-07-31 08:28:07.4350000,3.23,4
GREEN,2017-06-01 22:25:17.3660000,2017-06-01 22:29:12.3070000,0.0,0
GREEN,2017-09-08 19:32:07.2550000,2017-09-08 19:36:16.8220000,0.0,0
GREEN,2017-12-04 09:01:05.2640000,2017-12-04 09:17:30.6000000,0.0,0
GREEN,2017-03-29 07:17:10.0320000,2017-03-29 08:37:24.8550000,0.0,0
GREEN,2017-09-23 00:30:10.1070000,2017-09-23 00:54:32.6930000,0.0,0
RED,2017-01-19 14:48:01.3660000,2017-01-19 14:49:07.7150000,0.0,0
RED,2017-06-21 15:46:24.0970000,2017-06-21 16:00:16.6060000,2.82,9
RED,2017-09-27 18:15:46.7910000,2017-09-27 18:46:20.6080000,6.77,12
RED,2017-05-14 14:33:41.3260000,2017-05-14 14:56:48.6440000,4.64,7
GREEN,2017-10-11 15:10:50.5750000,2017-10-11 16:33:17.6250000,0.0,0
GREEN,2017-02-09 22:21:31.5850000,2017-02-09 22:27:19.6990000,0.0,0
GREEN,2017-01-05 10:46:57.8330000,2017-01-05 11:11:21.4870000,0.0,0
GREEN,2017-02-23 15:20:24.7340000,2017-02-23 15:43:35.6790000,0.0,0
GREEN,2017-07-17 17:31:54.8920000,2017-07-17 17:33:09.6030000,0.0,0
GREEN,2017-04-05 23:10:56.5280000,2017-04-06 06:31:34.3970000,0.0,0
RED,2017-06-24 21:19:03.5230000,2017-06-24 21:36:24.9370000,3.43,9
RED,2017-09-13 13:44:09.8900000,2017-09-13 14:02:48.4300000,4.37,9
GREEN,2017-02-03 13:07:27.6610000,2017-02-03 13:25:13.3590000,0.0,0
GREEN,2017-06-10 12:31:46.3440000,2017-06-10 12:48:16.6860000,0.0,0
RED,2017-04-06 23:02:51.4800000,2017-04-06 23:10:03.3140000,1.82,3
RED,2017-01-23 15:50:09.2190000,2017-01-23 15:57:31.2250000,1.41,2
GREEN,2017-06-09 09:18:34.8950000,2017-06-09 10:29:20.8700000,0.0,0
GREEN,2017-11-04 02:29:39.7130000,2017-11-04 02:41:40.8860000,0.0,0
GREEN,2017-04-19 02:42:51.4920000,2017-04-19 05:21:26.6360000,0.0,0
RED,2017-06-23 00:01:03.8870000,2017-06-23 00:17:04.9970000,3.23,11
RED,2017-03-22 02:33:18.4430000,2017-03-22 02:51:22.4890000,4.49,9
GREEN,2017-12-21 08:59:47.3950000,2017-12-21 09:04:58.9180000,0.0,0
GREEN,2017-12-30 19:52:32.7990000,2017-12-31 00:37:02.6880000,0.0,0
RED,2017-02-14 20:18:43.6310000,2017-02-14 20:32:17.1630000,2.62,3
GREEN,2017-03-18 14:02:40.6910000,2017-03-18 14:10:23.6700000,0.0,0
GREEN,2017-01-05 09:30:31.9040000,2017-01-05 09:30:35.6440000,0.0,0
GREEN,2017-11-17 07:23:53.2540000,2017-11-17 09:25:35.2160000,0.0,0
RED,2017-07-31 06:04:36.4910000,2017-07-31 06:20:45.6300000,3.18,6
GREEN,2017-12-18 10:26:46.0690000,2017-12-18 13:32:25.9200000,0.0,0
GREEN,2017-02-01 08:23:25.4090000,2017-02-01 08:36:06.6890000,0.0,0
GREEN,2017-10-18 05:41:50.8200000,2017-10-18 11:09:05.5670000,0.0,0
GREEN,2017-10-24 04:21:31.8220000,2017-10-24 05:13:02.5740000,0.0,0
RED,2017-03-17 17:47:39.4440000,2017-03-17 18:09:28.7940000,4.44,5
GREEN,2017-05-24 23:33:31.1710000,2017-05-25 00:09:56.4880000,0.0,0
RED,2017-07-25 09:46:49.0090000,2017-07-25 09:50:39.3880000,1.14,1
RED,2017-08-30 19:29:56.0100000,2017-08-30 19:44:07.6610000,2.82,4
RED,2017-08-10 11:16:56.6810000,2017-08-10 11:27:32.8330000,2.22,2
GREEN,2017-09-11 16:42:04.8150000,2017-09-11 17:35:50.0750000,0.0,0
GREEN,2017-03-29 19:47:29.3990000,2017-03-29 21:13:00.1080000,0.0,0
RED,2017-06-17 15:15:22.1550000,2017-06-17 16:04:10.3930000,11.86,15
GREEN,2017-01-02 12:08:10.8310000,2017-01-02 14:33:35.4380000,0.0,0
RED,2017-08-18 20:55:25.7610000,2017-08-18 21:07:21.9610000,2.42,3
GREEN,2017-03-26 16:15:41.8320000,2017-03-26 16:51:58.7380000,0.0,0
RED,2017-12-27 21:47:57.2640000,2017-12-27 22:13:18.1330000,5.68,1
RED,2017-04-29 20:16:49.6430000,2017-04-29 20:27:36.0190000,2.22,4
RED,2017-03-24 19:21:13.7130000,2017-03-24 19:29:17.9690000,1.61,2
